source_field,source_number,source_id,ra_deg,dec_deg,peak_flux,snr,noise_level,peak_x_pix,peak_y_pix,npix
G345.488+00.314,6528,G345.488+00.314_6528,256.12822157843055,-40.78263841293919,0.0003046675701625645,11.0197331346012,2.7647454474730373e-05,10,0,13
G345.488+00.314,6531,G345.488+00.314_6531,256.1281804910059,-40.782638416673386,0.0003347065066918731,12.10623231146987,2.7647454474730373e-05,38,0,73
G345.488+00.314,6540,G345.488+00.314_6540,256.12821570879845,-40.782638413473535,0.0002807212877087295,10.153603398291414,2.7647454474730373e-05,14,0,19
G345.488+00.314,6753,G345.488+00.314_6753,256.1281467406213,-40.78263841972986,0.00033574269036762416,12.143710759140275,2.7647454474730373e-05,61,0,160
G345.488+00.314,7103,G345.488+00.314_7103,256.12808070726015,-40.78263842568145,0.00046931920223869383,16.975132472598847,2.7647454474730373e-05,106,0,150
G345.488+00.314,7132,G345.488+00.314_7132,256.1280895117083,-40.78263842489007,0.00030567869544029236,11.05630522765418,2.7647454474730373e-05,100,0,126
G345.488+00.314,7186,G345.488+00.314_7186,256.1279750538824,-40.782638435125776,0.00031996844336390495,11.57316105380893,2.7647454474730373e-05,178,0,182
G345.488+00.314,7403,G345.488+00.314_7403,256.1282289154707,-40.78263841227084,0.001130077289417386,40.87455105316371,2.7647454474730373e-05,5,0,8
G345.488+00.314,7409,G345.488+00.314_7409,256.1281482080293,-40.78263841959715,0.0021402505226433277,77.41220894674066,2.7647454474730373e-05,60,0,245
G345.488+00.314,7421,G345.488+00.314_7421,256.1282245132466,-40.7826384126719,0.0004104967520106584,14.847542379926884,2.7647454474730373e-05,8,0,10
G345.493+01.469,103,G345.493+01.469_103,254.93640466282622,-40.07054929782851,0.00046980404295027256,12.527631947426713,3.750142444492668e-05,83,0,116
G345.493+01.469,2931,G345.493+01.469_2931,254.93629141042976,-40.070549307833694,0.000635644537396729,16.949877152805623,3.750142444492668e-05,161,0,215
G345.493+01.469,3253,G345.493+01.469_3253,254.93651936717646,-40.07054928758268,0.0011351224966347218,30.2687834778576,3.750142444492668e-05,4,0,16
G345.493+01.469,3269,G345.493+01.469_3269,254.93652227108407,-40.07054928732182,0.0010708746267482638,28.55557202422841,3.750142444492668e-05,2,0,7
G345.493+01.469,3271,G345.493+01.469_3271,254.93644096167125,-40.07054929459839,0.0004547557618934661,12.12635969498452,3.750142444492668e-05,58,0,112
G345.493+01.469,7150,G345.493+01.469_7150,254.93652227108407,-40.07054928732182,0.0004060261999256909,10.826954067357287,3.750142444492668e-05,2,0,17
G345.493+01.469,7248,G345.493+01.469_7248,254.936355296397,-40.07054930220329,0.0004250517231412232,11.334282082149699,3.750142444492668e-05,117,0,160
G345.493+01.469,7526,G345.493+01.469_7526,254.93644241362506,-40.070549294468954,0.0003809428308159113,10.158089631377896,3.750142444492668e-05,57,0,104
G345.493+01.469,7568,G345.493+01.469_7568,254.93646274097824,-40.07054929265489,0.00038026864058338106,10.14011190806447,3.750142444492668e-05,43,0,55
G345.493+01.469,7615,G345.493+01.469_7615,254.93646128902444,-40.07054929278457,0.00038491367013193667,10.263974657741544,3.750142444492668e-05,44,0,96
G345.493+01.469,7839,G345.493+01.469_7839,254.9363349690438,-40.07054930399859,0.0003948294906876981,10.528386495492493,3.750142444492668e-05,131,0,138
G345.493+01.469,7959,G345.493+01.469_7959,254.93630738192158,-40.07054930642939,0.0005375539767555892,14.334228224984434,3.750142444492668e-05,150,0,152
G345.493+01.469,8021,G345.493+01.469_8021,254.93649758786947,-40.07054928953681,0.0004295153194107115,11.453306794825439,3.750142444492668e-05,19,0,27
G345.493+01.469,8063,G345.493+01.469_8063,254.93648742419288,-40.07054929044732,0.0004060679057147354,10.828066179488006,3.750142444492668e-05,26,0,34
G345.493+01.469,8118,G345.493+01.469_8118,254.93646274097824,-40.07054929265489,0.0004166370490565896,11.109899296450688,3.750142444492668e-05,43,0,132
G345.493+01.469,8133,G345.493+01.469_8133,254.93652227108407,-40.07054928732182,0.00051563122542575,13.749643728413265,3.750142444492668e-05,2,0,58
G345.493+01.469,8140,G345.493+01.469_8140,254.93649468396185,-40.07054928979703,0.00039749997085891664,10.599596595128583,3.750142444492668e-05,21,0,117
G345.493+01.469,8172,G345.493+01.469_8172,254.93639449914963,-40.07054929873092,0.00037524470826610923,10.006145468345633,3.750142444492668e-05,90,0,93
G345.493+01.469,8193,G345.493+01.469_8193,254.93644096167125,-40.07054929459839,0.0004369469825178385,11.65147695014956,3.750142444492668e-05,58,0,61
G345.493+01.469,8202,G345.493+01.469_8202,254.93632480536718,-40.070549304894904,0.0005625754129141569,15.001441178330069,3.750142444492668e-05,138,0,168
G345.493+01.469,8204,G345.493+01.469_8204,254.93652517499166,-40.07054928706089,0.00038191478233784437,10.184007354139613,3.750142444492668e-05,0,0,69
G345.493+01.469,8236,G345.493+01.469_8236,254.9364903281005,-40.07054929018727,0.00038607383612543344,10.294911242435827,3.750142444492668e-05,24,0,133
G345.493+01.469,8263,G345.493+01.469_8263,254.93649468396185,-40.07054928979703,0.00042005954310297966,11.201162337709727,3.750142444492668e-05,21,0,49
G345.493+01.469,8271,G345.493+01.469_8271,254.93646709683964,-40.070549292265696,0.0004372384282760322,11.659248541829276,3.750142444492668e-05,40,0,149
G345.493+01.469,8285,G345.493+01.469_8285,254.93637997961162,-40.07054930001851,0.00040325988084077835,10.753188360431272,3.750142444492668e-05,100,0,112
G345.493+01.469,8312,G345.493+01.469_8312,254.93652372303785,-40.070549287191355,0.0004226589226163924,11.270476491822196,3.750142444492668e-05,1,0,10
G345.493+01.469,8318,G345.493+01.469_8318,254.93652081913027,-40.07054928745227,0.00042136720730923116,11.23603205867651,3.750142444492668e-05,3,0,10
G345.493+01.469,8330,G345.493+01.469_8330,254.93649178005427,-40.0705492900572,0.0005704288487322628,15.210858178733325,3.750142444492668e-05,23,0,41
G345.493+01.469,8352,G345.493+01.469_8352,254.93643805776364,-40.07054929485721,0.0005324769299477339,14.19884545264971,3.750142444492668e-05,60,0,92
G345.493+01.469,8360,G345.493+01.469_8360,254.93650194373086,-40.0705492891463,0.00039698975160717964,10.585991265216748,3.750142444492668e-05,16,0,39
G345.493+01.469,8375,G345.493+01.469_8375,254.93651936717646,-40.07054928758268,0.00041164347203448415,10.976742300522739,3.750142444492668e-05,4,0,15
G345.493+01.469,8385,G345.493+01.469_8385,254.93644822144026,-40.07054929395101,0.0005761178908869624,15.362560207093722,3.750142444492668e-05,53,0,62
G345.493+01.469,8410,G345.493+01.469_8410,254.93651501131507,-40.07054928797381,0.0004491870931815356,11.977867503171687,3.750142444492668e-05,7,0,34
G345.493+01.469,8420,G345.493+01.469_8420,254.93643805776364,-40.07054929485721,0.00043092534178867936,11.490905963359383,3.750142444492668e-05,60,0,156
G345.493+01.469,8452,G345.493+01.469_8452,254.93649758786947,-40.07054928953681,0.0004605466383509338,12.280777201604087,3.750142444492668e-05,19,0,83
G345.493+01.469,8479,G345.493+01.469_8479,254.93642353822563,-40.07054929615027,0.0005875988281331956,15.668706904617006,3.750142444492668e-05,70,0,130
G345.493+01.469,8517,G345.493+01.469_8517,254.93644676948645,-40.07054929408053,0.0004870184347964823,12.986664960199073,3.750142444492668e-05,54,0,133
G345.493+01.469,8544,G345.493+01.469_8544,254.93642934604082,-40.070549295633256,0.0004191718762740493,11.17749212138944,3.750142444492668e-05,66,0,104
G345.493+01.469,8624,G345.493+01.469_8624,254.93651355936126,-40.070549288104175,0.0004372673574835062,11.660019958059518,3.750142444492668e-05,8,0,13
G345.493+01.469,8633,G345.493+01.469_8633,254.93652227108407,-40.07054928732182,0.00043732469202950597,11.66154882121201,3.750142444492668e-05,2,0,53
G345.493+01.469,8648,G345.493+01.469_8648,254.93652517499166,-40.07054928706089,0.0005107931792736053,13.620634064813695,3.750142444492668e-05,0,0,32
G345.493+01.469,8770,G345.493+01.469_8770,254.93651501131507,-40.07054928797381,0.0003948864759877324,10.52990604577299,3.750142444492668e-05,7,0,63
G345.493+01.469,8781,G345.493+01.469_8781,254.93643370190225,-40.07054929524532,0.0004145620914641768,11.054569195711181,3.750142444492668e-05,63,0,86
G345.493+01.469,8804,G345.493+01.469_8804,254.9363494885818,-40.07054930271661,0.0004643299034796655,12.381660439633825,3.750142444492668e-05,121,0,162
G345.493+01.469,8806,G345.493+01.469_8806,254.93651065545367,-40.070549288364816,0.0004057038458995521,10.818358286506024,3.750142444492668e-05,10,0,35
G345.493+01.469,8835,G345.493+01.469_8835,254.93641918236423,-40.07054929653782,0.00045868934830650687,12.23125134833538,3.750142444492668e-05,73,0,84
G345.493+01.469,8837,G345.493+01.469_8837,254.936355296397,-40.07054930220329,0.00045144293108023703,12.03802089553187,3.750142444492668e-05,117,0,140
G345.493+01.469,8881,G345.493+01.469_8881,254.93650775154606,-40.07054928862539,0.0005862137768417597,15.631773606430693,3.750142444492668e-05,12,0,164
G345.493+01.469,8891,G345.493+01.469_8891,254.93648452028523,-40.070549290707284,0.00041866686660796404,11.16402570848486,3.750142444492668e-05,28,0,30
G345.493+01.469,8939,G345.493+01.469_8939,254.93651065545367,-40.070549288364816,0.0007571942405775189,20.191079453248737,3.750142444492668e-05,10,0,36
G345.493+01.469,8974,G345.493+01.469_8974,254.93650629959225,-40.07054928875563,0.00042995420517399907,11.465009970632321,3.750142444492668e-05,13,0,24
G345.493+01.469,8994,G345.493+01.469_8994,254.93647580856245,-40.07054929148682,0.0006988650420680642,18.635693241316574,3.750142444492668e-05,34,0,37
G345.493+01.469,9005,G345.493+01.469_9005,254.93646419293205,-40.07054929252518,0.00042173999827355146,11.245972773458366,3.750142444492668e-05,42,0,49
G345.493+01.469,9006,G345.493+01.469_9006,254.93642644213324,-40.070549295891794,0.00044037168845534325,11.742798972931233,3.750142444492668e-05,68,0,106
G345.493+01.469,9027,G345.493+01.469_9027,254.93650049177708,-40.07054928927649,0.00037831824738532305,10.088103398336466,3.750142444492668e-05,17,0,29
G345.493+01.469,9041,G345.493+01.469_9041,254.93650194373086,-40.0705492891463,0.0004165950231254101,11.10877864752064,3.750142444492668e-05,16,0,65
G345.493+01.469,9053,G345.493+01.469_9053,254.93650339568467,-40.07054928901609,0.0005711184348911047,15.229246444487192,3.750142444492668e-05,15,0,95
G345.493+01.469,9067,G345.493+01.469_9067,254.93643079799466,-40.07054929550398,0.00048584077740088105,12.95526195583238,3.750142444492668e-05,65,0,93
G345.493+01.469,9092,G345.493+01.469_9092,254.93646419293205,-40.07054929252518,0.0005227483343333006,13.939426090360676,3.750142444492668e-05,42,0,92
G345.493+01.469,9093,G345.493+01.469_9093,254.93647726051626,-40.07054929135695,0.000414192967582494,11.044726266085272,3.750142444492668e-05,33,0,46
G345.493+01.469,9094,G345.493+01.469_9094,254.93646564488586,-40.07054929239544,0.0007826009532436728,20.86856605655004,3.750142444492668e-05,41,0,98
G345.493+01.469,9095,G345.493+01.469_9095,254.93651210740748,-40.07054928823451,0.00040380097925662994,10.767617103441987,3.750142444492668e-05,9,0,72
G345.493+01.469,9114,G345.493+01.469_9114,254.93652372303785,-40.070549287191355,0.00038171675987541676,10.178726955718524,3.750142444492668e-05,1,0,12
G345.493+01.469,9181,G345.493+01.469_9181,254.93637417179642,-40.07054930053307,0.00042048917384818196,11.212618722408747,3.750142444492668e-05,104,0,114
G345.493+01.469,9188,G345.493+01.469_9188,254.93652517499166,-40.07054928706089,0.000453873974038288,12.102846245342812,3.750142444492668e-05,0,0,72
G345.493+01.469,9211,G345.493+01.469_9211,254.93647145270106,-40.07054929187633,0.0005117469700053334,13.646067518231678,3.750142444492668e-05,37,0,127
G345.493+01.469,9230,G345.493+01.469_9230,254.93650629959225,-40.07054928875563,0.0004167865263298154,11.113885205664493,3.750142444492668e-05,13,0,50
G345.493+01.469,9243,G345.493+01.469_9243,254.93650484763847,-40.07054928888588,0.00041243346640840173,10.99780801697513,3.750142444492668e-05,14,0,102
G345.493+01.469,9249,G345.493+01.469_9249,254.93645838511685,-40.070549293043925,0.00042973749805241823,11.459231333559506,3.750142444492668e-05,46,0,75
G345.493+01.469,9260,G345.493+01.469_9260,254.93649903982327,-40.07054928940664,0.0004947620327584445,13.193153062359945,3.750142444492668e-05,18,0,99
G345.493+01.469,9268,G345.493+01.469_9268,254.93641337454903,-40.07054929705433,0.0005364103708416224,14.30373322563724,3.750142444492668e-05,77,0,123
G345.493+01.469,9303,G345.493+01.469_9303,254.93649758786947,-40.07054928953681,0.0005275077419355512,14.066338805616068,3.750142444492668e-05,19,0,94
G345.493+01.469,9338,G345.493+01.469_9338,254.93651501131507,-40.07054928797381,0.00044684630120173097,11.915448754698753,3.750142444492668e-05,7,0,32
G345.493+01.469,9347,G345.493+01.469_9347,254.93649613591566,-40.070549289666914,0.000430580519605428,11.481711054409784,3.750142444492668e-05,20,0,41
G345.493+01.469,9361,G345.493+01.469_9361,254.936348036628,-40.07054930284488,0.0009734887862578034,25.958714919947536,3.750142444492668e-05,122,0,133
G345.493+01.469,9383,G345.493+01.469_9383,254.93630157410638,-40.07054930694029,0.0004380750469863415,11.681557526692982,3.750142444492668e-05,154,0,161
G345.493+01.469,9457,G345.493+01.469_9457,254.93651791522268,-40.07054928771309,0.0006321578985080123,16.856903647390194,3.750142444492668e-05,5,0,9
G345.493+01.469,9458,G345.493+01.469_9458,254.93647726051626,-40.07054929135695,0.0006381479324772954,17.016631819264834,3.750142444492668e-05,33,0,191
G345.493+01.469,9509,G345.493+01.469_9509,254.93644967339407,-40.07054929382149,0.0003888282226398587,10.368358759568684,3.750142444492668e-05,52,0,156
G345.493+01.469,9511,G345.493+01.469_9511,254.93652517499166,-40.07054928706089,0.0006361108971759677,16.962312941209436,3.750142444492668e-05,0,0,9
G345.493+01.469,9512,G345.493+01.469_9512,254.93650920349987,-40.0705492884951,0.003261460456997156,86.96897531950623,3.750142444492668e-05,11,0,29
G345.493+01.469,9528,G345.493+01.469_9528,254.93642499017943,-40.07054929602104,0.0006227702833712101,16.606576752458814,3.750142444492668e-05,69,0,105
G345.493+01.469,9530,G345.493+01.469_9530,254.93637417179642,-40.07054930053307,0.0005392524180933833,14.379518273640809,3.750142444492668e-05,104,0,105
G345.493+01.469,9542,G345.493+01.469_9542,254.93642353822563,-40.07054929615027,0.00042341125663369894,11.290537970244474,3.750142444492668e-05,70,0,72
G345.493+01.469,9544,G345.493+01.469_9544,254.93652081913027,-40.07054928745227,0.0007017948664724827,18.71381892448152,3.750142444492668e-05,3,0,21
G345.493+01.469,9549,G345.493+01.469_9549,254.93652372303785,-40.070549287191355,0.000379018543753773,10.106777258831508,3.750142444492668e-05,1,0,5
G345.493+01.469,9550,G345.493+01.469_9550,254.93647580856245,-40.07054929148682,0.04576168954372406,1220.2653691442608,3.750142444492668e-05,34,0,301
G345.493+01.469,9599,G345.493+01.469_9599,254.93649468396185,-40.07054928979703,0.0005068673635832965,13.515949622864719,3.750142444492668e-05,21,0,27
G345.493+01.469,9606,G345.493+01.469_9606,254.93651936717646,-40.07054928758268,0.0004204927827231586,11.212714955419361,3.750142444492668e-05,4,0,71
G345.493+01.469,9607,G345.493+01.469_9607,254.93650775154606,-40.07054928862539,0.00038900188519619405,10.372989585168131,3.750142444492668e-05,12,0,18
G345.493+01.469,9608,G345.493+01.469_9608,254.93650049177708,-40.07054928927649,0.0006335048237815499,16.89282029038373,3.750142444492668e-05,17,0,113
G345.493+01.469,9623,G345.493+01.469_9623,254.93645548120926,-40.07054929330318,0.0004150216991547495,11.066824935256427,3.750142444492668e-05,48,0,143
G345.493+01.469,9632,G345.493+01.469_9632,254.93652081913027,-40.07054928745227,0.0005548232002183795,14.79472335865999,3.750142444492668e-05,3,0,127
G345.493+01.469,9635,G345.493+01.469_9635,254.93651936717646,-40.07054928758268,0.00046704779379069805,12.454134761643218,3.750142444492668e-05,4,0,33
G345.493+01.469,9667,G345.493+01.469_9667,254.93651210740748,-40.07054928823451,0.0004791333922185004,12.77640514488028,3.750142444492668e-05,9,0,42
G345.493+01.469,9670,G345.493+01.469_9670,254.93648742419288,-40.07054929044732,0.0014287583762779832,38.0987761778545,3.750142444492668e-05,26,0,75
G345.493+01.469,9671,G345.493+01.469_9671,254.93650920349987,-40.0705492884951,0.00039568639476783574,10.551236403004568,3.750142444492668e-05,11,0,14
G345.493+01.469,9695,G345.493+01.469_9695,254.93650920349987,-40.0705492884951,0.00037639198126271367,10.036738252848773,3.750142444492668e-05,11,0,21
G345.493+01.469,9697,G345.493+01.469_9697,254.93650775154606,-40.07054928862539,0.0005690791876986623,15.17486858490916,3.750142444492668e-05,12,0,21
G345.493+01.469,9710,G345.493+01.469_9710,254.93648452028523,-40.070549290707284,0.00045568973291665316,12.151264642916795,3.750142444492668e-05,28,0,41
G345.493+01.469,9717,G345.493+01.469_9717,254.93652372303785,-40.070549287191355,0.00041218585101887584,10.991205190730769,3.750142444492668e-05,1,0,24
G345.493+01.469,9734,G345.493+01.469_9734,254.93652227108407,-40.07054928732182,0.0008870482561178505,23.65372167184048,3.750142444492668e-05,2,0,14
G345.493+01.469,9767,G345.493+01.469_9767,254.93646564488586,-40.07054929239544,0.0007196921505965292,19.19106170629451,3.750142444492668e-05,41,0,87
G345.493+01.469,9768,G345.493+01.469_9768,254.93650920349987,-40.0705492884951,0.0004690114874392748,12.506497936579693,3.750142444492668e-05,11,0,19
G345.493+01.469,9769,G345.493+01.469_9769,254.93645402925546,-40.070549293432784,0.0007153950864449143,19.07647768141499,3.750142444492668e-05,49,0,78
G345.493+01.469,9784,G345.493+01.469_9784,254.93649178005427,-40.0705492900572,0.0003789369948208332,10.104602703220706,3.750142444492668e-05,23,0,24
