target,proposal,src_id,ra,dec,peak_Jybeam,snr,sep_arcsec,on_target,all_off_target
NGC6334IN,2016.1.01147.S,3,260.2312632197755,-35.75304303946934,0.0150670167058706,33.799171447753906,11.124069581079194,False,False
NGC6334IN,2016.1.01147.S,4,260.22757684000163,-35.752405543385244,0.0198450572788715,44.517539978027344,0.11700877817737862,True,False
NGC6334IN,2016.1.01147.S,5,260.22862422438953,-35.75178472037662,0.0245349556207656,55.03818130493164,3.8407331721261206,True,False
NGC6334IN,2016.1.01147.S,6,260.2296921314783,-35.75166388822304,0.0183635484427213,41.19413757324219,6.804849800812613,False,False
NGC6334IN,2016.1.01147.S,7,260.2297999486259,-35.751618054484275,0.0110848704352974,24.866199493408203,7.1591301318482685,False,False
NGC6334IN,2016.1.01147.S,8,260.23010799327744,-35.75113055279578,0.0298041142523288,66.8582534790039,8.762027433670083,False,False
NGC6334IN,2016.1.01147.S,9,260.2299591032448,-35.75109722037659,0.0501271188259124,112.4479522705078,8.458247250107256,False,False
NGC6334IN,2016.1.01147.S,10,260.2299128956441,-35.75103888728965,0.030410174280405,68.2177963256836,8.464751638245335,False,False
NGC6334IN,2016.1.01147.S,11,260.23026201314667,-35.750801384990346,0.0318015180528163,71.33894348144531,9.791483698603495,False,False
NGC6334IN,2016.1.01147.S,12,260.2293532757112,-35.75043055553742,0.0120761077851057,27.089799880981445,8.818855163563882,False,False
NGC6334IN,2018.1.00024.S,1,260.2226922528872,-35.782852783140044,0.1235065013170242,27.72702980041504,110.57742271001376,False,True
NGC6334IN,2018.1.00024.S,2,260.22256898475115,-35.78275278310328,0.1832660287618637,41.1429557800293,110.26727060318645,False,True
NGC6334IN,2018.1.00024.S,3,260.2226049380224,-35.782656949793555,0.1341950446367263,30.12659072875977,109.91145446142693,False,True
NGC6334IN,2018.1.00024.S,4,260.2226408912231,-35.782511116473145,0.0941920801997184,21.145984649658203,109.37721620515987,False,True
NGC6334IN,2021.1.00713.S,1,260.2335754200023,-35.7590806663633,0.0084146596491336,82.21121978759766,29.848014660297874,False,True
NGC6334IN,2021.1.00713.S,2,260.2318501807,-35.75905981587458,0.0122310556471347,119.4974136352539,27.11076457710814,False,True
NGC6334IN,2021.1.00713.S,3,260.2323277038959,-35.75898065642167,0.0050705047324299,49.5388298034668,27.54012624008189,False,True
NGC6334IN,2021.1.00713.S,4,260.23458693137894,-35.75752233163159,0.0041665877215564,40.70756149291992,27.659521811925586,False,True
NGC6334IN,2021.1.00713.S,5,260.2326871516109,-35.7574764939388,0.0067799282260239,66.23989868164062,23.691682428721048,False,True
NGC6334IN,2021.1.00713.S,6,260.2331133274388,-35.75657233084839,0.003882291028276,37.92998123168945,22.173625235149807,False,True
NGC6334IN,2021.1.00713.S,7,260.2338270203545,-35.75645983347172,0.0043649566359817,42.645626068115234,23.491892028242464,False,True
NGC6334IN,2021.1.00713.S,8,260.23731840174503,-35.75504728554896,0.0041535072959959,40.57976531982422,30.12285257423465,False,True
NGC6334IN,2021.1.00713.S,9,260.2356907951716,-35.75471398710875,0.0036446736194193,35.60845947265625,25.235529441038295,False,True
NGC6334IN,2021.1.00713.S,10,260.23735945551545,-35.754555617717884,0.0042847427539527,41.861934661865234,29.724080086983985,False,True
NGC6334IN,2022.1.00700.S,1,260.22746971481763,-35.75482574367131,0.0066442880779504,76.60665893554688,8.771196590487735,False,False
NGC6334IN,2022.1.00700.S,2,260.2275800683375,-35.75241118813283,0.0067631127312779,77.97666931152344,0.13566725666429116,True,False
NGC6334IN,2022.1.00700.S,3,260.22931809987205,-35.75232506397259,0.0023478318471461,27.069799423217773,5.195251341054183,False,False
NGC6334IN,2022.1.00700.S,4,260.2291568094692,-35.75193756623622,0.0029850036371499,34.416202545166016,4.991955810595216,True,False
NGC6334IN,2022.1.00700.S,5,260.2286326416912,-35.75178601654949,0.0034117177128791,39.33608627319336,3.8583777946877107,True,False
NGC6334IN,2022.1.00700.S,6,260.2284947023744,-35.751682684382715,0.0021387606393545,24.65927124023437,3.7731336257907198,True,False
NGC6334IN,2022.1.00700.S,7,260.229691578508,-35.75166716901686,0.0018961558816954,21.86211204528809,6.798828983267349,False,False
NGC6334IN,2022.1.00700.S,8,260.2301074970942,-35.75113499423502,0.0034878239966928,40.21356964111328,8.752522739829383,False,False
NGC6334IN,2022.1.00700.S,9,260.2299631927741,-35.75110055276847,0.003985303454101,45.94935989379883,8.46163919956319,False,False
NGC6334IN,2022.1.00700.S,10,260.2299122604342,-35.75104027600061,0.0025901857297867,29.86406898498535,8.460360614302301,False,False
NGC6334IN,2022.1.00700.S,11,260.22993560239144,-35.751000664429355,0.0022528092376887,25.974218368530277,8.598436924167595,False,False
NGC6334IN,2022.1.00700.S,12,260.23026239965657,-35.75080604640228,0.0035436956677585,40.85775375366211,9.782609202246068,False,False
Orion_SrcI,2025.1.00236.S,1,83.81168623541643,-5.375192943443397,0.0157100390642881,57.2437858581543,4.360806994453091,True,False
Orion_SrcI,2025.1.00236.S,2,83.81050325562305,-5.37518183351426,0.0680168718099594,247.83792114257807,0.14277682878190961,True,False
Orion_SrcI,2025.1.00236.S,3,83.80876227285874,-5.372937386666086,0.1417229324579239,516.4059448242188,10.074051989290927,False,False
